ID,VIPµÈ¼¶
101684,10
2373316,10
5438026,10
364238,11
6691058,10
4844742,10
14762475,11
1735940,10
4713130,10
2911010,10
12467412,10
5320068,13
13357370,10
20623891,10
8448581,10
424718,10
4146184,10
807708,10
2608574,10
6935852,10
8126521,10
364930,11
6135730,10
934177,10
19174219,10
16583700,12
16603046,10
5246065,10
1744756,10
8602678,12
10251129,10
13275371,10
9604955,10
2666309,13
4458838,10
18084008,10
8081627,10
17163176,10
3799482,11
459593,10
4193886,10
17571532,10
5413718,10
4545953,12
124261,10
16057650,12
1637829,10
6118919,10
591602,10
4029240,10
1698805,10
304809,11
832979,10
8237652,10
7111951,10
15392237,10
20071292,10
8783770,10
3495982,10
11712875,10
11136053,10
3269901,12
10154171,11
17493494,10
3838707,10
2159308,10
9124133,10
14438341,10
5888865,10
312183,10
6685247,10
799030,13
1848032,12
17787769,10
10306240,12
7106191,10
1816381,11
350900,10
1564176,10
4318008,10
818929,10
13684933,11
4508187,11
6148665,10
13116486,11
393907,10
7047042,13
2922689,10
3476164,12
5838909,11
1312435,10
236009,11
2578462,13
870376,11
16187658,11
6666305,11
10126305,10
11943560,13
7858124,12
10831869,11
8822600,10
92868,12
4076594,12
1671027,12
12132159,11
95100,10
2364764,10
8843039,11
7828710,11
5623257,11
61425,12
3335633,10
5679920,11
538358,12
10860600,10
124959,10
16653416,10
9844257,11
369768,10
3819989,12
6123834,10
6494095,10
18105991,13
7104119,10
5646317,10
871148,10
1318572,11
3553153,10
3599568,10
8883533,10
17513209,10
7079080,10
418137,11
1637828,10
38047,10
1282626,13
1742137,10
8281238,10
16875578,10
1408740,10
926186,10
14835876,10
769270,11
19251677,13
714699,12
3105456,10
11236327,10
1264684,10
1110977,10
317569,13
261975,10
14552421,12
15147570,10
7856383,10
10018468,10
10942579,10
2774704,10
8224393,10
10358742,10
9144483,10
16730269,11
282872,13
17575003,11
28676,10
12680734,10
6314486,10
18746352,10
1184849,11
8403886,11
4864999,12
40744,13
3519044,10
94262,11
15443731,10
3826984,10
806317,10
3055685,10
21399827,10
17856791,10
1683770,10
4355245,14
3571523,10
2749571,10
3332596,11
1093594,10
1626022,10
7861780,13
4829948,10
9659375,12
8392165,12
735949,10
8190406,10
5422138,10
149049,10
125072,10
389914,13
18304057,10
4134191,10
14229603,10
1657746,12
18745358,13
1440736,10
1914946,10
19636670,10
12487448,12
20520930,10
11684710,10
1073082,11
17770601,10
86205,11
19931620,10
4102219,13
17585394,10
1703753,10
3372733,10
4777005,10
126216,13
4089025,11
13031681,12
665842,10
258111,11
12579328,10
7200078,10
10058934,13
5931352,10
786608,12
4742091,10
20260831,10
3259742,12
198134,10
12864796,10
5745707,12
2863135,10
13228956,13
2707722,12
13139320,10
9235169,12
25792,10
3909122,10
2811508,10
13729965,10
13265576,11
21161732,10
5225300,10
12337849,12
2271435,10
4789824,10
11175237,12
1113923,10
150308,10
16552496,10
2644906,12
680930,13
2665005,10
1253703,11
13764396,10
5171122,12
13206545,10
371890,11
4454900,13
1287956,12
18691685,10
6142255,10
103726,10
13771487,10
15951615,13
3017229,10
9717714,10
338403,12
3842184,12
8932789,10
1921846,10
7714466,12
1541467,10
14884181,10
1288574,10
2983900,11
13408597,10
11506735,10
17809575,12
11336636,10
20411051,13
367862,11
409804,10
80563,10
29407,10
11647253,10
12348391,11
1289055,10
9253288,10
2636854,10
4084097,10
4868219,10
1179055,10
11460897,10
278966,10
1023243,10
592980,10
1117456,10
10398672,12
384711,10
28772,10
485912,12
15024790,10
161692,11
1599611,10
934416,11
1607501,10
3108576,10
4434907,10
13492564,12
1757453,11
5649352,11
1548942,10
8942969,10
4281399,10
284543,10
20728132,10
1642292,10
597057,10
878427,13
1530515,10
6420463,10
10918583,10
9411078,10
52144,10
2739204,10
4699741,10
17095013,10
19799233,10
1258734,12
799064,10
7664756,13
6094241,11
318502,11
8720335,10
2432539,10
7788505,13
3307865,10
10913662,11
3402226,10
11943581,13
14982797,10
3965585,10
16273579,11
2712664,10
7687548,10
13578295,10
2110036,12
332702,10
652075,13
2615541,10
11889603,12
4140507,10
16532924,10
12795965,10
4039298,10
4145798,10
3495123,10
7217967,11
421971,11
6508416,12
7099930,10
14326917,10
298844,11
2791510,12
12907537,10
5508385,12
18663678,10
4660270,10
20786443,11
12288069,11
11799936,10
9883135,10
12343670,10
2681814,11
4461964,12
3121129,10
3784603,11
209265,10
19645377,10
5764878,10
3140114,12
17106182,10
14810585,10
3388210,10
1385255,10
5498531,13
11079917,10
7482003,11
14914063,10
149320,10
17153752,10
7135534,10
5608865,10
1680582,11
2602409,11
17429823,10
8029908,12
658704,10
1444059,11
4159534,10
206807,12
13352209,11
10235690,13
1531751,10
3075171,10
643013,11
448227,10
3452266,12
21208425,10
1685987,11
1781774,10
8431074,10
11419230,11
9353012,10
411351,10
19198883,11
13372866,12
22736587,10
4856911,10
7780634,10
9440838,10
1179404,10
3689791,12
3499279,10
11834735,11
309055,10
3144997,10
11163248,10
11573742,13
631186,11
34998,13
2487095,10
16063287,10
5881138,10
18568975,10
543245,10
5809117,11
13088476,10
2715066,10
6111592,11
17983116,10
9443409,10
479222,10
11328334,10
4136974,12
926091,10
12939231,10
377637,10
967055,11
2594183,10
2563025,11
20719033,10
335418,10
1010534,10
5382717,10
4295242,10
12564183,12
50189,10
19167230,10
20940643,10
10812350,10
15385869,10
708540,10
1918479,10
17645943,12
19825865,10
503393,10
18768475,10
9409435,12
2839008,10
7783500,11
14398904,10
139557,10
1251278,10
1991138,10
10648561,12
3521807,10
1032339,11
22788052,12
5237601,10
376030,10
5740988,10
405222,10
15636143,10
12722668,10
6111622,10
8357387,10
3560479,10
16707544,10
12162950,10
19231116,10
7803629,10
15398720,13
4343179,10
1183487,11
914833,13
19013131,10
6446728,10
16483546,11
1528805,11
4051788,10
901126,10
6973204,10
4307505,13
20720419,10
2122015,11
8256483,9
21883607,10
166976,11
3408802,10
1335605,10
12927467,11
7365318,10
11591202,10
6417769,12
5173448,10
15429180,10
6121269,13
8995712,10
20713567,10
1195613,12
161222,10
10900446,11
7774928,10
6096003,11
1787833,10
7805391,10
16031080,10
2485075,11
10725026,10
8679649,12
875947,12
12645748,10
10012226,10
13519365,10
18584355,10
13166527,10
1507850,12
1570552,10
4458196,10
14154969,10
1456580,10
10619257,10
8437306,10
6763298,10
7770757,10
1430700,10
37397,12
1644958,11
14707957,10
17975133,10
10575736,10
9793606,11
7182127,10
13465382,12
10301172,10
6377198,10
3853118,10
7111264,10
12169218,11
81238,12
1263288,10
17364203,13
1398598,10
3499978,10
5262223,10
1019381,11
9363903,10
7254493,10
6519089,10
8740073,13
3324206,10
7190476,11
5915061,12
9618848,10
9105055,10
454563,10
5010654,10
5607268,10
11130735,14
3420364,11
9144676,10
408926,10
1987957,11
17996025,10
1788415,12
1654512,10
1344696,12
9092249,10
13721199,11
2105369,10
1402222,10
212224,13
5119264,14
13027413,12
946911,10
15300036,10
12757473,10
7100586,12
482035,13
2479524,10
8413663,10
7796323,12
20394,12
11385363,10
9992833,10
1150184,10
11654027,10
710585,10
10902041,12
7542293,10
8410214,10
11823355,10
6730682,13
10853807,10
6115187,10
2579255,12
10642838,10
2784872,10
12109922,11
1405117,10
6459880,10
1573888,12
7979336,10
7958445,12
6970247,10
165677,10
4191166,10
1686926,10
27084,10
15317889,10
4217956,10
838179,11
19508445,10
11494766,13
1772987,12
4061822,10
3472997,13
11298081,13
4363828,10
4859937,10
8410353,10
254887,12
102431,12
1920532,12
7507737,12
11759641,10
17917413,10
1109296,10
17845578,10
16628981,10
11606373,10
6495688,11
10012968,10
5040934,12
11315245,10
10057738,10
463033,11
12823331,10
2457749,10
1041342,10
5480764,12
26452,11
4141533,11
1368501,10
6361522,10
14672939,10
4062983,10
3522762,12
9151322,10
9489200,10
6897414,17
15133960,10
70156,13
11501802,10
1328010,10
368243,10
13050985,13
14194307,10
405854,10
8419999,11
7868253,10
12207288,10
5458949,10
1309008,10
15409216,10
5644602,10
10228867,10
1212893,11
1409438,10
2902566,11
2787741,11
19931634,12
16151476,10
80314,13
27624,10
187748,10
3140606,10
6052173,11
174856,12
14636319,11
443157,12
494376,10
6126674,11
200177,10
3358545,10
188457,10
229452,10
7840142,12
3391741,10
12925033,12
9173016,10
8628606,10
3012793,10
5308634,10
456845,10
924075,11
13499299,13
4535644,11
18613050,10
19657738,10
1524885,13
8259936,12
12924732,10
4991128,10
8412277,10
4826189,11
8166190,10
7780207,12
8317450,11
1447696,10
1724711,10
10045050,11
3076708,10
1042628,13
1401494,10
12438043,10
85237,10
1742097,10
9276123,10
75536,10
2665898,13
165166,13
4584010,10
5294018,10
6371717,13
9795449,10
1790482,11
3323260,11
2273637,10
338729,13
368359,11
7021863,10
4601007,10
5215048,12
7968644,12
8090498,10
5183300,11
1578250,10
10454207,10
1361447,12
10469721,10
18252024,10
2757823,10
14164886,10
8213954,11
100354,11
18691544,11
12896793,10
5512920,10
313032,11
189762,10
149253,10
154607,10
4243611,10
18148045,10
1677168,12
1053407,10
774811,12
5035794,13
1657775,10
4076221,10
2830326,10
6462326,11
15737890,13
16414329,10
8613408,10
19218801,10
1512433,12
11704438,10
1962559,10
14565002,10
2042303,10
8692447,10
1261060,10
3213208,11
4310931,10
5520444,11
2885090,12
25859,11
7251681,12
9045821,10
9197909,10
19777171,12
4532796,11
9502617,10
189164,11
223582,10
14355658,10
616729,10
14298657,12
103617,10
14821138,10
12645863,10
1457175,10
15479838,12
23108205,10
6451006,10
906221,10
257836,10
5284902,10
16304690,10
218929,10
1034041,11
45718,12
5702375,11
11817433,10
12167071,10
5777651,10
3572848,13
8190995,10
8143067,12
10986798,11
1300702,10
5041157,13
4379268,10
3108995,10
309408,11
2604585,11
3937580,12
128610,11
1169455,10
5116369,10
5990109,12
3281233,10
224479,10
16527420,11
12553210,13
4835600,11
5780849,10
4649535,10
6790181,10
970035,10
4593132,11
273397,10
16660458,12
11055357,11
1215447,11
3219314,10
3393525,10
870662,11
4863518,10
4544504,11
16631205,12
11325562,10
5650546,10
371807,10
202065,10
19256806,10
1229865,11
9426341,10
8929853,12
936901,10
12179346,11
14744536,10
57351,11
6755109,10
14554756,12
16091550,10
11036049,10
13665921,10
6756439,10
1869945,10
7066920,10
224886,10
11730802,10
951927,10
5946993,10
11747680,10
27016,10
9109233,10
16578012,10
6402654,11
19356575,10
5520911,11
9447000,10
18669875,10
974288,10
3198053,10
6967804,10
1809217,10
2394828,10
406772,10
14693477,12
5144961,11
3004642,10
4845748,10
7876421,10
3261895,10
4818941,10
1413834,13
10471636,10
9854838,10
9713064,10
8656430,10
20733456,10
335101,13
160661,11
33300,10
86266,10
18676897,13
902835,10
3191472,10
4857154,13
17423342,10
2316217,10
5130683,10
7188612,13
6424565,10
5806724,10
7252388,13
7812793,10
9704476,10
4566696,10
9851648,11
4246477,11
8357053,13
19144517,10
7109798,10
1404141,10
12637361,10
4208768,10
2714683,11
5221645,11
2235999,13
15714519,10
2970662,12
3535377,10
16249446,10
12906282,10
9871821,10
11482613,10
3210568,10
8232705,10
2737857,12
3527160,12
5037547,10
13293644,10
21123154,10
8857979,10
1301384,10
897456,10
4755405,10
7113028,12
5585747,10
12692248,10
10881599,10
368314,11
713780,10
4441160,12
1630412,10
15111840,10
11488626,10
6683692,11
16313066,11
26562,10
3734288,10
316564,13
6406195,10
13050568,10
8508432,11
20583034,10
11185492,11
2723270,12
7345198,11
6906236,12
1279890,10
21226,10
11843075,10
6163607,10
1177690,10
181577,13
6413169,10
9866829,11
458860,13
2570214,12
226720,11
4848207,10
43407,10
3314279,10
5254113,12
12735757,10
182052,11
175418,10
11320609,11
0,10
9877487,13
4972237,10
16633428,10
13074117,10
1318142,10
6255699,10
11710183,10
1009234,10
8459154,11
1897053,10
3286680,10
2334803,10
1677226,10
11827148,11
475563,10
12505911,12
1196160,11
5367692,10
3359766,10
451960,10
253300,10
9773537,10
12130022,11
11988677,10
13658663,10
14899759,10
4426988,10
3491237,12
2060142,12
368808,10
11242266,10
184693,12
18159677,10
14473154,10
4711142,13
852849,10
12351507,12
1145873,14
6403286,10
2885279,12
7731881,10
7396225,10
6245047,10
9996441,10
11347893,12
282691,10
3834206,10
22620848,10
7114774,10
8499463,10
53593,10
9754843,10
4453967,12
683501,10
8670956,10
19165732,10
11175733,12
7589020,10
3795887,10
8198999,10
12609838,10
2735565,10
8457048,11
4680165,10
7492569,10
12285681,10
1652064,10
13225368,12
19089963,10
1608634,10
8369576,10
2587426,12
5305214,13
6142588,10
3834475,12
19484884,10
8016718,10
674884,10
614930,10
7933269,11
2083116,11
7766782,11
15019559,10
4718505,10
983563,14
5151343,11
84573,10
1588231,10
3444525,12
26295,10
4459897,10
17157768,10
3381024,11
19967658,12
3461352,10
12511044,10
2687231,10
1219864,13
1924643,10
4008619,10
12723178,10
19757378,12
8410786,10
19655744,10
6129884,10
16709583,10
1649757,10
6103107,10
12302281,10
7769944,12
7778329,10
18230882,10
1468882,10
337133,12
5727897,10
1152132,10
13002398,10
10534184,13
380219,10
10426225,10
5083525,10
6952470,10
19283676,11
18106712,11
9801558,10
20307709,13
7430505,10
19301672,10
4406951,13
15371288,10
369220,14
5365838,10
17365455,10
19952189,10
21678,11
8419545,10
3843784,10
1305427,11
3490717,10
7662388,10
1295018,12
7467402,10
2200689,11
1840529,10
17607010,10
5195532,10
9090009,10
10306675,13
4402521,13
15989054,10
11224337,10
6305771,10
784356,10
184962,10
12068546,11
2123474,10
2129018,10
9109514,12
13802146,10
7103897,10
4179289,10
7102915,10
1574985,10
464430,10
26265,10
9455368,10
1663088,10
11623154,10
600664,11
11817076,11
352956,10
4135692,12
5180551,10
9718364,10
8670786,12
3309285,13
10855608,12
14330666,10
26846,10
12708208,10
12362222,10
13404597,10
6839300,10
2491316,10
705635,10
7608324,12
19898464,10
704662,10
9109105,10
20031308,10
1440904,12
19966174,11
8409261,14
21162658,12
19384836,10
12550276,13
358967,12
1274291,10
599808,10
1112425,11
3061625,13
6933531,10
84381,10
4266917,10
2102659,10
4193564,12
14558241,10
143575,10
2933463,10
6691777,12
9475012,12
8136963,10
476841,10
10852762,10
466103,10
17729070,12
1039184,12
7194748,10
7096692,12
18525372,10
9114601,11
466736,12
10602176,10
1776976,11
11183046,10
11771354,10
10185638,10
658503,10
13829346,12
6172662,10
340063,10
5784271,10
444956,10
3305274,10
293044,10
10630510,10
15318786,10
12420902,10
8551077,10
7458884,10
5347271,10
2127733,10
4709434,10
4669498,10
3447580,10
7632250,10
227426,10
1146438,10
5133807,11
32414,16
14036085,10
23151139,10
7924818,10
6372177,11
4742095,10
2762743,11
7627934,12
4409651,13
2299170,10
633616,10
10531809,10
9648207,10
308323,10
696597,10
8222917,10
12440072,13
21790952,10
21349,10
7783068,10
6145692,13
7690979,11
3686715,10
1208933,12
3168016,10
14919326,10
7105099,10
8592437,10
6116971,12
7481727,12
8191318,10
166852,10
20700449,10
4949027,10
1285011,12
5722918,10
0,10
8484196,11
13109027,10
957993,11
3098080,10
12348459,12
6036762,13
14490308,11
335065,10
5142757,10
1651832,11
13747381,10
13954244,10
4442013,10
11687284,12
21426990,10
6662503,13
568714,10
6424378,10
13015118,10
12623372,10
10836366,11
7897683,13
961811,12
15766570,10
1681606,11
14536084,10
6413821,10
4257934,10
18929646,11
13169818,12
432977,11
5013781,12
1366893,12
20068677,10
19876088,10
1505780,13
11034688,10
8745657,12
9257209,10
5007147,10
4175902,12
12479738,10
1923690,10
5864129,11
2427323,10
11735701,10
1684448,13
10620645,11
9619698,10
1404238,10
9223250,11
14461638,10
17469550,10
6969045,13
9535073,17
19214706,10
773404,10
7823859,11
4728719,13
8429141,10
14213700,10
14573886,10
3924417,12
11744174,10
1784309,10
15825151,10
2807849,10
7796148,10
5038996,10
4826464,11
284118,10
14135378,10
6464775,10
13668175,10
13278487,12
10925167,10
9878022,10
9713595,12
9960932,12
190333,13
12114198,12
11228575,10
4350425,10
12872537,10
7942870,10
476223,10
4831032,13
7114529,12
643447,12
1634777,10
17104972,10
63410,10
16508714,10
823845,10
4413275,10
3991373,12
21452,12
10744650,10
6437280,13
4725604,10
19200976,13
10264012,10
450433,10
5399657,10
11505858,10
6714730,10
96410,11
89440,11
157725,11
17728392,10
954825,10
14349196,11
15236425,10
2349918,10
1597748,13
1914167,10
5644057,10
5510720,10
7569574,11
747879,12
12059157,10
9684141,10
10751054,13
61077,10
8504108,11
184140,10
11771474,11
1299761,10
7414627,11
881280,10
1702087,10
4485229,10
1248505,11
14135964,10
668549,10
4683494,10
20427739,10
17811800,10
11703323,10
2751630,12
20646615,10
5907553,10
10034327,11
5343204,10
494137,10
1945785,10
12838822,12
5997047,10
48119,10
73738,10
11911515,10
7814214,10
6073104,11
7627724,10
2476344,10
8840275,10
7581997,10
114225,10
976095,10
6161620,10
5650899,10
9744117,10
16069289,11
4715628,12
1000153,10
728669,10
1616573,10
777213,10
15637606,10
11745516,11
25006,11
7704063,11
875538,10
7102408,10
11045911,10
1993422,10
8293908,11
3722640,10
2582340,15
6146164,10
21198563,10
2891478,12
12921750,10
7416190,10
62852,10
14869338,10
1730254,11
834358,12
6632274,11
2354131,10
6315535,10
13900911,10
136487,15
12043057,10
2533439,10
10663185,10
8618447,10
13713268,10
3782958,10
20789073,11
671897,11
10183593,10
457539,10
9095000,10
178675,10
17830811,10
10612970,10
7445203,10
18616492,10
3267317,10
2949468,10
950980,13
8454510,10
28447,10
16111520,10
13151276,10
11597243,10
3267107,11
3269264,10
2163656,10
368029,10
16827860,10
1808113,12
1927099,10
8128535,10
16375531,10
19669346,11
10579774,10
15027354,10
1671249,10
14127253,10
16806924,12
7106371,10
5874142,12
2325835,10
3329427,12
7335355,10
3697716,10
5257570,13
1845111,13
2770785,13
1375200,10
8937883,10
28671,10
16718531,11
17663802,10
22047481,10
4322365,14
6282963,10
896416,10
6290097,10
374175,10
4497018,10
21167615,10
17145008,10
16940923,10
105774,10
6521232,10
17955875,10
17125947,13
1142132,13
1380637,10
351142,11
1199964,11
9065211,10
5054754,10
4340860,10
5618860,10
13034331,10
56877,10
166685,11
10141892,10
426214,14
17990169,10
5573617,10
1200392,10
7769269,11
10510299,10
12933537,11
18579744,12
13756789,11
2096397,11
13239389,10
6204160,12
22641041,10
3062404,10
5246683,10
14790724,10
3250535,10
13553087,10
10620235,10
2619270,10
14243421,10
6268631,10
16493460,11
19572267,10
22551240,10
6641333,11
853020,11
5943950,10
20217897,10
3732314,10
7725749,11
2010035,10
13052366,10
17608739,10
7801868,10
8811891,10
13079126,10
7205997,11
15940438,10
21108573,12
13662434,10
3386018,12
15768145,10
571110,10
5154191,10
2015509,12
7233405,11
7403932,10
21168336,10
16598233,10
16970569,10
744782,10
10004586,13
11742991,11
20816,14
14896764,10
1626986,10
8666906,12
17457942,11
11641164,10
7943018,10
17256168,10
12641398,10
3782290,11
1762756,10
11540353,13
1576463,10
7747840,10
6189019,11
16886436,11
3443394,11
15764348,10
1333658,10
3264050,10
3525804,11
18566630,10
7624003,12
16570288,10
10256457,10
15988483,13
1112977,10
5128457,10
11160264,10
1509199,12
200184,13
1019755,10
754871,13
11807596,10
19230341,13
9664505,10
12398557,10
3784513,10
13027471,11
6725198,12
58154,13
13222880,10
18675408,10
2438655,10
10984080,11
19620040,10
20707,11
12769637,10
14982936,10
15881018,11
1626498,10
19093112,11
16554917,11
368659,10
16954747,10
18563806,10
9525792,11
1189784,10
9099733,10
17206430,14
3076331,10
4221283,10
159378,10
9096852,10
981707,10
3243203,10
8970456,10
16711758,10
9026052,10
2083185,11
2497664,10
3257400,10
4755804,12
17524107,10
6744597,13
8605998,10
467495,10
14684958,10
3853145,11
20138605,11
526935,10
422517,13
7792919,11
5316988,10
2270981,10
13321808,10
2486458,10
632647,10
4214373,11
13146012,10
1371681,10
3161591,10
193272,12
1359595,10
4691993,10
476934,11
20065492,10
1230505,10
7783809,10
21653688,10
368439,10
42186,10
4769851,10
8537354,12
11240679,10
3271837,10
14722006,10
7291315,10
16345303,10
5614972,11
9744651,12
11150929,10
6972472,10
15060649,10
19709208,10
17177419,10
321304,10
18748695,10
615096,13
4870963,10
9075536,10
1280863,11
3772254,10
13664210,10
12205252,10
71896,10
21156074,12
3167197,10
10686774,11
2663628,10
8985644,11
10747752,10
8197702,11
1403437,12
1966570,10
228186,10
13166529,10
20772795,10
19386389,10
370344,10
2724292,10
1939785,10
9626248,10
1402882,10
8490398,10
19570577,10
6225874,13
4929542,12
17120887,10
954493,11
4406255,10
2299833,10
5873712,10
7383698,13
379942,13
13276348,10
5220643,11
15042082,10
994392,11
1106054,10
72155,12
2462236,12
926349,10
7099865,10
5090348,10
898556,12
12786314,10
6141064,11
14518153,11
16056542,10
149606,12
17147043,10
3667834,10
10782360,10
3161575,10
4924416,12
7195337,10
16195597,11
377230,10
5230876,10
14598126,10
11744440,10
7134129,10
5644952,10
3133930,10
2662116,11
17043220,10
1162822,10
2055539,10
1222711,10
5877979,10
4150772,12
917360,10
5142426,10
716888,10
10373899,10
6108436,10
1023205,11
1742321,10
328787,10
13207610,10
10824737,10
6137820,10
12401550,10
4521232,10
11799430,10
12111317,10
20481,10
9722118,10
9077593,10
1005322,10
4561957,10
7535082,10
1074795,10
11406707,10
10857570,10
6074528,10
7721386,10
1275076,10
254569,13
6424195,10
94799,10
12295905,10
49726,13
8131034,10
3615301,10
3550329,12
12768984,11
5522119,10
16533633,10
10498560,12
3209330,13
18346897,10
454627,10
384309,10
4725728,11
9195061,10
455720,10
2231942,10
3191565,11
10564559,10
3927128,10
7897781,10
16633493,12
4606772,10
15739947,10
9529501,13
9043361,10
6266411,10
14946523,10
5961622,11
16207796,10
8416647,13
17108684,10
12148178,10
922303,10
418622,10
18515501,12
4250120,13
7115001,10
1563685,10
6391626,10
20917,11
86454,10
4608308,11
3255891,11
17268961,10
333667,10
2990119,10
16672801,12
10700688,11
7113468,10
5319421,10
13690723,10
7694385,10
11319670,13
6825165,11
7120336,12
1912977,12
13015482,10
20264363,12
3793289,11
673012,10
9663890,10
144714,10
9515451,13
1654849,10
17114120,10
2174137,10
1777629,10
2478306,11
15600063,10
9276503,13
7816626,10
5564754,10
284399,11
6142617,10
8834797,10
3398504,10
9935888,10
4179287,10
12352388,11
13621675,10
20256673,10
154540,10
6138085,10
13791424,12
18888535,11
10438408,10
10648332,10
126359,10
2353661,12
5705807,10
10785350,13
20676500,10
304826,11
9417313,10
8886847,10
18656214,12
1666745,11
1091972,11
2027547,10
17603498,11
2493797,10
1573900,11
3717525,10
11168218,11
8928617,10
10622179,10
5872609,10
806703,11
7794675,12
15686310,10
13777021,10
8419456,10
7289792,10
14537397,10
1769092,10
8112727,10
1545826,10
3146615,10
4816339,11
2440912,11
13643446,10
15441946,10
16945614,10
13008441,10
10542536,11
2489127,10
8440133,10
7791110,10
5657808,11
444349,10
17700701,10
6674097,11
9720732,10
2832038,11
5302657,10
15951878,11
15067714,10
7722801,10
533263,10
8957730,14
5918058,10
6791964,10
3186076,12
1172595,11
8965047,10
13217067,10
14448379,10
5564081,10
18640827,12
9819029,10
3702157,10
718868,10
8110468,10
20448,10
52957,12
1978739,10
16088349,10
8373811,10
12965854,10
7776288,10
12666223,10
20290007,10
16501345,10
15272741,10
1372478,10
21343858,10
12476171,11
6073967,10
15637468,10
12788641,10
905114,12
15219558,7
2735681,10
6008522,12
15335173,11
19644016,12
8855067,10
14952691,10
1807527,12
12998792,10
3489828,12
17603203,10
26973,10
433347,10
1649969,12
14764386,10
23092895,10
1464812,10
9040546,10
8959945,10
5925036,10
7096920,10
9627899,12
4037119,12
1828144,11
89930,13
17767794,12
3803831,12
12924651,12
19835533,10
1330248,10
104405,10
16021426,11
572811,10
12994501,10
14856256,10
8429667,13
13354545,10
5510823,10
2396991,12
3568546,12
17605941,10
11580377,10
14889138,10
3100819,11
3447377,10
2088168,10
2744677,12
3204096,12
76152,13
903968,11
10919995,10
28714,11
1005578,11
19000685,10
100723,11
17324519,13
12999426,11
19287861,10
135018,10
8765256,10
979044,12
4418858,10
6278960,11
12337991,10
7429860,10
915123,10
12493201,10
328291,12
1139142,12
2343612,10
4109561,12
13817725,10
166244,11
11835984,13
5285827,10
146537,10
13619184,10
5710851,12
11420036,10
16791216,10
15566860,10
4453754,12
9081519,10
4632709,11
5788580,10
1192200,10
212939,12
10254753,10
1445077,10
9978886,11
6603170,10
8068176,10
3284772,10
20667066,10
2999655,10
2482743,13
14849252,11
15072364,13
5241710,10
1384116,10
19560393,10
637270,11
6588353,10
3476926,10
10508339,10
937077,10
7552306,10
6466512,11
14804982,10
17157912,12
11256114,10
15707726,10
17549286,10
4643762,10
12424877,10
782027,10
10101148,10
166098,12
531191,11
7702848,10
21216464,10
5831052,10
336512,13
21441771,12
342207,10
243363,10
707089,10
5648601,10
1910117,10
3417280,10
0,13
1276798,10
2442357,13
13116682,12
1029151,10
14391495,10
4454855,10
9082463,10
12578592,10
11444851,11
11226498,10
15881557,10
9444294,13
534612,10
2059353,10
60295,10
11358410,10
8447209,13
13085033,10
13336961,10
6467487,11
59708,11
1160880,13
2719917,10
3798460,12
19087533,10
68241,12
281716,10
14382073,10
532138,10
2047439,10
3275196,10
543454,12
4549766,11
15242755,10
2013856,10
7774665,10
17613230,12
3851746,10
8407751,11
133493,10
9788824,12
6036449,10
4610007,10
11583329,13
10586414,10
20289994,10
15024432,13
12373769,13
8428453,10
8401080,11
11360834,12
63417,10
15263612,10
13667942,10
9394757,10
6601503,11
5577819,10
2544511,12
461322,11
1677376,13
848699,10
1138329,11
17234782,12
11681968,10
8088571,10
15492185,10
3783913,10
2944695,10
17847205,10
3281721,12
8410653,11
447604,10
5285447,10
4502959,10
7214834,10
18925406,13
657281,10
8504152,11
4659703,10
973543,10
5836773,13
6318911,10
1252806,10
115350,10
16612767,11
3613826,14
13341385,10
14404788,10
6479115,10
15354000,10
131432,10
2779308,10
12593877,11
4760630,11
7707534,10
126862,11
6961483,10
12537342,10
2181788,10
394482,10
10469570,10
1220639,11
2722139,10
595482,10
2462379,10
26970,10
15707126,10
3949217,10
18189822,11
1874156,10
3824990,10
436690,10
3997247,11
181847,10
4324283,11
7627179,12
9212433,10
19169244,11
795939,10
6080159,11
582073,11
10761669,10
13546468,11
10102930,10
4043923,11
971227,12
10214414,10
16597445,12
2542543,10
6549024,10
2710426,10
11984122,10
4252228,10
1347252,10
9866210,10
8998798,11
6463725,10
11753505,10
379559,10
3208573,10
1508482,10
5886572,10
1647237,12
9212536,10
1175026,10
5782787,10
8482388,10
17443737,10
6243205,11
2729693,10
1499828,10
128328,10
9870758,10
222243,10
9884357,10
349241,12
16577682,11
5920647,13
14908213,11
914657,11
19207259,10
9807763,10
515013,10
6771261,12
7803306,12
125594,10
10385808,10
3977036,10
9206874,11
17950583,10
4647078,10
441852,10
9945490,13
3960629,10
12159897,12
1141247,12
1403384,10
3271383,10
18868422,10
10869010,10
5733187,10
4906215,10
7595677,13
2393858,10
9234951,10
9060287,10
1178670,11
1427878,11
7036794,10
21021801,11
15043610,12
2554353,10
2888155,10
16229160,12
18676526,10
1760207,10
704038,10
14827723,10
14931410,11
8991873,10
122883,14
10102959,10
9883660,10
29545,10
12959308,10
18463912,11
3951638,10
99461,10
131472,10
6852312,11
13630673,10
1680231,10
10242326,12
4439633,12
11092555,10
7280568,10
12361237,13
862527,11
10335072,10
86614,10
3341743,10
1708476,11
10200035,13
23012,10
1371575,10
8631458,10
9761085,10
13681717,10
239417,10
18701748,10
4339970,11
15457661,12
14080447,10
14694162,10
7070312,12
8949104,12
8390673,10
7937576,12
12778065,12
6424989,10
7277088,13
3113420,12
1510544,10
2801147,11
9378788,10
9526864,11
9553023,10
2645322,10
12222271,10
9411412,10
1014068,10
754360,12
4567039,10
22781427,10
